# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Oct 26 18:29:14 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.00000 0.2666983604 1.8809599876    0.267 -1.380  3.4743  4.093    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.24e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.219 13.756 12.532 11.129 9.727 8.023 6.279 5.676 5.368
0.0152 0.01508 7.00000 0.2957236171 1.9442697763    0.296 -1.313  3.4823  4.102    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.051 13.415 12.200 10.802 9.447 7.798 6.128 5.517 5.221
0.0152 0.01508 7.00000 0.3000000119 1.9529139996    0.300 -1.303  3.4834  4.104    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.028 13.371 12.155 10.756 9.407 7.768 6.108 5.496 5.200
0.0152 0.01508 7.00000 0.3167742789 1.9853359461    0.317 -1.269  3.4876  4.110    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.943 13.206 11.990 10.588 9.261 7.656 6.033 5.416 5.126
0.0152 0.01508 7.00000 0.3500000238 2.0434176922    0.350 -1.205  3.4955  4.121    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.784 12.901 11.686 10.291 9.006 7.450 5.891 5.263 4.985
0.0152 0.01508 7.00000 0.3562019169 2.0534667969    0.356 -1.195  3.4968  4.124    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.758 12.853 11.637 10.244 8.966 7.417 5.868 5.239 4.962
0.0152 0.01508 7.00000 0.4000000358 2.1185026169    0.400 -1.122  3.5055  4.136    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.576 12.523 11.305 9.925 8.691 7.190 5.706 5.063 4.798
0.0152 0.01508 7.00000 0.4148771763 2.1385183334    0.415 -1.100  3.5084  4.141    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.519 12.419 11.198 9.823 8.603 7.119 5.656 5.009 4.747
0.0152 0.01508 7.00000 0.4500000477 2.1822810173    0.450 -1.047  3.5152  4.151    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.387 12.189 10.960 9.591 8.402 6.956 5.541 4.884 4.630
0.0152 0.01508 7.00000 0.4722760916 2.2077989578    0.472 -1.018  3.5193  4.159    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.315 12.059 10.823 9.457 8.287 6.866 5.479 4.816 4.566
0.0152 0.01508 7.00000 0.5000000000 2.2374541759    0.500 -0.981  3.5243  4.167    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.223 11.902 10.655 9.290 8.142 6.753 5.400 4.729 4.485
0.0152 0.01508 7.00000 0.5152277946 2.2526199818    0.515 -0.962  3.5274  4.174    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.175 11.815 10.561 9.197 8.062 6.693 5.360 4.685 4.444
0.0152 0.01508 7.00000 0.5455189347 2.2799131870    0.545 -0.926  3.5324  4.182    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.084 11.664 10.397 9.035 7.922 6.583 5.283 4.601 4.364
0.0152 0.01508 7.00000 0.5500000119 2.2836582661    0.550 -0.921  3.5330  4.183    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.071 11.644 10.375 9.014 7.903 6.568 5.272 4.589 4.353
0.0152 0.01508 7.00000 0.5591805577 2.2911159992    0.559 -0.910  3.5349  4.187    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.044 11.594 10.320 8.960 7.857 6.534 5.249 4.564 4.330
0.0152 0.01508 7.00000 0.5896968842 2.3139977455    0.589 -0.875  3.5403  4.196    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.957 11.444 10.156 8.799 7.717 6.428 5.176 4.484 4.255
0.0152 0.01508 7.00000 0.6000000238 2.3211214542    0.600 -0.863  3.5418  4.198    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.929 11.400 10.108 8.751 7.674 6.395 5.152 4.458 4.231
0.0152 0.01508 7.00000 0.6240718961 2.3367156982    0.624 -0.834  3.5470  4.207    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.855 11.271 9.963 8.606 7.549 6.306 5.093 4.393 4.171
0.0152 0.01508 7.00000 0.6499999762 2.3520355225    0.650 -0.805  3.5517  4.215    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.783 11.151 9.827 8.471 7.430 6.220 5.033 4.328 4.111
0.0152 0.01508 7.00000 0.6701167226 2.3629870415    0.670 -0.780  3.5563  4.221    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -2e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.720 11.043 9.703 8.346 7.321 6.144 4.983 4.272 4.061
0.0152 0.01508 7.00000 0.7000000477 2.3779268265    0.700 -0.743  3.5627  4.229    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.627 10.890 9.527 8.168 7.164 6.035 4.908 4.190 3.987
0.0152 0.01508 7.00000 0.7500000000 2.3998889923    0.750 -0.584  3.6178  4.320    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 6.229 9.912 8.432 7.152 6.289 5.547 4.651 3.932 3.803
0.0152 0.01508 7.00000 0.7728378773 2.4088401794    0.773 -0.562  3.6205  4.322    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 6.176 9.825 8.345 7.073 6.217 5.491 4.603 3.888 3.763
